City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Stolin,BY,2023-03-23 18:58:00,51.8912,26.846,52.86,77,100,12.01
297,Umm Lajj,SA,2023-03-23 18:58:00,25.0213,37.2685,73.85,59,100,5.57
298,Rawson,AR,2023-03-23 18:58:01,-43.3002,-65.1023,59.04,47,0,13.71
299,Ust-Koksa,RU,2023-03-23 18:58:01,50.2696,85.6108,21.36,82,90,0.25
300,Taoudenni,ML,2023-03-23 18:58:01,22.6783,-3.9836,84.69,13,2,9.6
301,Dudinka,RU,2023-03-23 18:58:02,69.4058,86.1778,20.62,88,100,24.79
302,Rabak,SD,2023-03-23 18:58:02,13.1809,32.74,89.17,9,99,10.92
303,Muzhi,RU,2023-03-23 18:58:02,65.3667,64.6667,16.7,95,100,2.39
304,Namatanai,PG,2023-03-23 18:58:03,-3.6667,152.4333,78.69,77,89,6.76
305,Durant,US,2023-03-23 18:55:19,33.994,-96.3708,80.73,67,100,14.97
306,Pacifica,US,2023-03-23 18:58:03,37.6138,-122.4869,57.42,69,75,21.85
307,Ushtobe,KZ,2023-03-23 18:58:04,45.2514,77.9838,40.68,41,43,7.72
308,Salitral,PE,2023-03-23 18:58:04,-4.8572,-80.6811,91.06,46,93,7.76
309,San Carlos De Bariloche,AR,2023-03-23 18:54:51,-41.1456,-71.3082,73.15,8,0,6.91
310,Araouane,ML,2023-03-23 18:58:04,18.9048,-3.5265,82.53,14,100,9.73
311,Kapuskasing,CA,2023-03-23 18:58:05,49.4169,-82.4331,21.29,73,100,14.97
312,Cururupu,BR,2023-03-23 18:58:05,-1.8283,-44.8683,81.73,81,100,2.71
313,Kaspiyskiy,RU,2023-03-23 18:58:06,45.3929,47.3707,46.49,67,91,7.92
314,East Wenatchee Bench,US,2023-03-23 18:58:06,47.4257,-120.2812,55.29,44,20,5.75
315,Boxtel,NL,2023-03-23 18:59:06,51.5833,5.3167,58.01,77,75,11.5
316,Nishihara,JP,2023-03-23 18:59:07,26.1842,127.7558,74.86,94,20,12.66
317,Haines Junction,CA,2023-03-23 18:59:07,60.7522,-137.5108,28.35,69,100,2.3
318,Karasjok,NO,2023-03-23 18:59:08,69.4719,25.5112,-2.83,92,95,7.45
319,Bonfim,BR,2023-03-23 18:59:08,3.0833,-59.95,91.35,28,96,3.44
320,Niigata,JP,2023-03-23 18:59:08,37.9022,139.0236,58.91,94,100,21.07
321,Uyuni,BO,2023-03-23 18:59:09,-20.4597,-66.825,60.57,37,80,12.08
322,Poum,NC,2023-03-23 18:59:09,-20.2333,164.0167,77.07,73,0,10.42
323,Landerneau,FR,2023-03-23 18:59:10,48.4525,-4.2525,50.88,97,100,14.97
324,Avera,US,2023-03-23 18:59:10,33.194,-82.5271,80.65,38,5,11.81
325,Paamiut,GL,2023-03-23 18:59:11,61.994,-49.6678,16.79,66,85,3.02
326,Zhangye,CN,2023-03-23 18:59:11,38.9342,100.4517,39.69,29,75,7.16
327,Ulaanbaatar,MN,2023-03-23 18:59:11,47.9077,106.8832,-3.87,71,0,4.47
328,Akhmim,EG,2023-03-23 18:59:12,26.5622,31.745,73.6,21,0,7.36
329,Acajutla,SV,2023-03-23 18:59:12,13.5928,-89.8275,88.21,55,9,11.21
330,Dingle,PH,2023-03-23 18:59:12,10.9995,122.6711,76.24,92,38,5.73
331,Kathu,TH,2023-03-23 18:59:13,7.9178,98.3332,82.22,81,100,12.01
332,Samarai,PG,2023-03-23 18:59:13,-10.6167,150.6667,80.67,81,98,3.02
333,Katsuura,JP,2023-03-23 18:59:13,35.1333,140.3,67.46,92,100,28.86
334,Eureka,US,2023-03-23 18:59:14,40.8021,-124.1637,52.2,87,100,1.99
335,Alekseyevsk,RU,2023-03-23 18:59:14,57.8406,108.3492,-6.39,100,49,3.13
336,Baykit,RU,2023-03-23 18:59:14,61.67,96.37,21.13,93,100,8.84
337,Guane,CU,2023-03-23 18:59:15,22.2025,-84.0875,87.13,43,0,11.25
338,Minab,IR,2023-03-23 18:59:15,27.1467,57.0801,70.52,62,0,7.18
339,Punta Alta,AR,2023-03-23 18:59:15,-38.8759,-62.0736,75.07,53,2,20.54
340,Alcaniz,ES,2023-03-23 18:59:16,41.05,-0.1333,64.9,49,82,5.91
341,Manzanillo,CU,2023-03-23 18:59:16,20.3433,-77.1167,92.12,28,0,12.97
342,Guerrero Negro,MX,2023-03-23 18:59:16,27.9769,-114.0611,62.64,56,0,22.79
343,Oranjestad,AW,2023-03-23 18:55:11,12.524,-70.027,85.95,66,40,18.41
344,Dingzhou,CN,2023-03-23 18:59:17,38.5131,114.9956,44.71,16,100,3.83
345,Lima,PE,2023-03-23 18:56:15,-12.0432,-77.0282,79.05,65,0,12.66
346,Nelidovo,RU,2023-03-23 18:59:17,56.2211,32.7774,43.63,91,100,11.16
347,Black River,JM,2023-03-23 18:59:17,18.0264,-77.8487,84.25,54,0,7.23
348,Jackson,US,2023-03-23 18:59:18,42.4165,-122.8345,52.38,65,100,3.44
349,Itoman,JP,2023-03-23 18:59:18,26.1247,127.6694,75.58,94,20,12.66
350,Dickinson,US,2023-03-23 18:59:19,29.4608,-95.0513,84.09,74,75,20.71
351,Cabuyaro,CO,2023-03-23 18:59:19,4.2817,-72.794,97.59,24,86,9.31
352,Sokoni,TZ,2023-03-23 18:59:19,-6.4333,39.55,80.46,80,100,11.12
353,Puerto Gaitan,CO,2023-03-23 18:55:33,4.3133,-72.0816,97.97,24,89,12.48
354,Novovasylivka,UA,2023-03-23 18:59:20,46.8315,35.7536,53.73,57,94,5.7
355,Mutoko,ZW,2023-03-23 18:59:20,-17.397,32.2268,64.4,77,25,8.66
356,Tabuk,PH,2023-03-23 18:59:21,17.4189,121.4443,70.72,89,2,2.01
357,Ahuimanu,US,2023-03-23 18:59:21,21.4447,-157.8378,78.78,87,40,1.99
358,Chifeng,CN,2023-03-23 18:59:22,42.2683,118.9636,22.1,18,0,6.4
359,Toyooka,JP,2023-03-23 18:59:22,35.5333,134.8333,57.74,98,100,4.56
360,Alur,IN,2023-03-23 18:59:22,12.9833,75.9833,68.13,63,97,3.49
361,Olafsvik,IS,2023-03-23 19:00:23,64.8945,-23.7142,32.94,53,22,18.34
362,Ivybridge,GB,2023-03-23 19:00:28,50.3904,-3.9191,50.25,95,100,20.8
363,Tucuman,AR,2023-03-23 19:00:29,-26.8241,-65.2226,87.8,62,40,11.5
364,Simao,CN,2023-03-23 19:00:30,22.7886,100.9748,58.93,58,4,1.34
365,Moshupa,BW,2023-03-23 19:00:34,-24.7782,25.4155,62.82,85,100,11.21
366,Bokoro,TD,2023-03-23 19:00:35,12.3807,17.0568,92.82,26,15,7.18
367,Iqaluit,CA,2023-03-23 19:00:37,63.7506,-68.5145,-4.27,70,20,11.5
368,Jinchang,CN,2023-03-23 19:00:38,38.4953,102.1739,41.79,35,4,2.53
369,Sindou,BF,2023-03-23 19:00:40,10.6667,-5.1667,79.3,63,99,8.81
370,West Fargo,US,2023-03-23 19:00:41,46.875,-96.9004,19.98,82,0,9.22
371,Leshukonskoye,RU,2023-03-23 19:00:42,64.8989,45.7622,21.09,95,100,9.17
372,Nayagarh,IN,2023-03-23 19:00:43,20.1333,85.1,75.63,70,1,2.26
373,Primorsk,UA,2023-03-23 19:00:43,46.7348,36.3443,52.48,62,100,8.16
374,Dharampur,IN,2023-03-23 19:00:44,20.5333,73.1833,73.29,74,0,3.83
375,Muros,ES,2023-03-23 19:00:44,42.7762,-9.0603,60.1,88,100,22.5
376,Kassala,SD,2023-03-23 19:00:45,15.451,36.4,88.36,14,100,8.86
377,Uberlandia,BR,2023-03-23 19:00:45,-18.9186,-48.2772,85.21,42,40,10.36
378,Roma,US,2023-03-23 19:00:03,43.2128,-75.4557,56.68,90,100,7.94
379,Champerico,GT,2023-03-23 19:00:46,14.3,-91.9167,93.74,58,6,11.88
380,Kupang,ID,2023-03-23 19:00:47,-10.1667,123.5833,77.09,85,100,4.14
381,Marzuq,YE,2023-03-23 19:00:47,14.4,46.4667,74.14,65,10,5.88
382,Panubigan,PH,2023-03-23 19:00:48,7.4281,123.3466,78.31,79,11,4.88
383,Medak,IN,2023-03-23 19:00:48,18.0333,78.2667,79.84,35,57,1.9
384,Burns Lake,CA,2023-03-23 19:00:48,54.2331,-125.7533,33.22,86,100,2.08
385,Fort-Shevchenko,KZ,2023-03-23 19:00:49,44.5086,50.263,53.51,42,100,5.01
386,Aberystwyth,GB,2023-03-23 19:00:50,52.4155,-4.0829,48.88,89,35,18.63
387,Kholbon,RU,2023-03-23 19:00:51,51.8833,116.25,-1.39,96,5,1.05
388,Malakal,SS,2023-03-23 19:00:51,9.5334,31.6605,89.83,11,97,3.49
389,Kavaratti,IN,2023-03-23 19:00:52,10.5669,72.642,81.68,72,96,12.55
390,Azanka,RU,2023-03-23 19:00:52,58.0401,64.7893,32.43,84,100,12.28
391,Peer,BE,2023-03-23 19:00:53,51.1317,5.4568,57.58,71,20,6.91
392,Lodwar,KE,2023-03-23 19:00:53,3.1191,35.5973,75.56,70,100,7.63
393,Chulman,RU,2023-03-23 19:00:53,56.8479,124.9104,-8.72,99,100,2.26
394,Lerwick,GB,2023-03-23 19:00:54,60.1545,-1.1494,44.6,88,100,4.65
395,Ozernovskiy,RU,2023-03-23 19:00:54,51.5,156.5167,35.65,72,100,19.39
396,Labrea,BR,2023-03-23 19:00:55,-7.2586,-64.7981,81.63,74,96,1.74
397,Sangin,AF,2023-03-23 19:00:55,32.0728,64.8359,54.91,72,100,7.34
398,Batagay-Alyta,RU,2023-03-23 19:00:55,67.8006,130.4114,-4.95,84,100,5.7
399,Riwaka,NZ,2023-03-23 19:00:56,-41.0833,173.0,59.0,90,82,2.82
400,Vila,PT,2023-03-23 19:00:56,42.0304,-8.1588,47.28,3,100,8.7
401,Bulgan,MN,2023-03-23 19:00:57,48.8125,103.5347,-3.93,85,2,3.09
402,Pontianak,ID,2023-03-23 19:00:57,-0.0333,109.3333,73.38,100,40,0.0
403,Leningradskiy,RU,2023-03-23 19:00:57,69.3833,178.4167,-8.63,98,99,4.09
404,Kedougou,SN,2023-03-23 19:00:58,12.5579,-12.1743,92.95,19,42,3.36
405,Bereda,ES,2023-03-23 19:00:58,43.2686,-7.5406,55.15,100,100,9.24
406,Verkh-Usugli,RU,2023-03-23 19:00:58,52.7,115.1667,-3.68,94,7,3.24
407,Pinega,RU,2023-03-23 19:00:59,64.7001,43.3936,21.02,95,100,9.01
408,Atbasar,KZ,2023-03-23 19:01:59,51.8,68.3333,21.31,99,100,0.83
409,Limbang,MY,2023-03-23 19:02:00,4.75,115.0,78.91,99,100,1.86
410,Mana,GF,2023-03-23 19:02:00,5.6592,-53.7767,81.12,73,43,8.77
411,Makurdi,NG,2023-03-23 19:02:01,7.7411,8.5121,93.16,35,37,6.17
412,Hays,US,2023-03-23 19:02:01,30.0502,-98.0336,80.92,68,0,13.0
413,San Quintin,MX,2023-03-23 19:02:01,30.4833,-115.95,59.52,60,0,18.05
414,New Milford,US,2023-03-23 18:59:52,40.9327,-74.0179,56.1,84,100,9.22
415,Borogontsy,RU,2023-03-23 19:02:02,62.6683,131.1683,-15.25,99,99,3.78
416,Pietersburg,ZA,2023-03-23 19:02:02,-23.9045,29.4688,63.45,77,0,8.05
417,Okha,RU,2023-03-23 19:02:03,53.5739,142.9478,6.35,91,99,12.68
418,Ocean City,US,2023-03-23 18:58:13,39.2776,-74.5746,61.11,78,100,1.01
419,Dumai,ID,2023-03-23 19:02:03,1.6833,101.45,74.66,97,100,1.7
420,Shelburne,CA,2023-03-23 19:02:03,44.0787,-80.2041,37.11,96,100,13.24
421,Amos,CA,2023-03-23 19:00:04,48.5669,-78.1162,32.07,100,96,11.1
422,Bandarbeyla,SO,2023-03-23 19:02:04,9.4942,50.8122,81.12,79,97,9.13
423,Mtimbira,TZ,2023-03-23 19:02:04,-8.7833,36.35,71.28,95,72,2.15
424,Matamoros,MX,2023-03-23 19:02:04,25.5333,-103.25,88.11,9,0,14.27
425,Yashan,CN,2023-03-23 19:02:05,22.1975,109.9419,74.32,90,46,4.09
426,Carballo,ES,2023-03-23 19:02:05,43.213,-8.691,59.86,90,100,12.53
427,Iwaki,JP,2023-03-23 19:02:05,37.05,140.8833,65.77,97,100,6.73
428,Pafos,CY,2023-03-23 18:58:34,34.7667,32.4167,60.58,77,0,4.61
429,Kiunga,PG,2023-03-23 19:02:06,-6.1219,141.2906,73.11,100,100,1.88
430,Kangaatsiaq,GL,2023-03-23 19:02:06,68.3065,-53.4641,3.13,85,58,5.84
431,Naryan-Mar,RU,2023-03-23 19:00:46,67.6713,53.087,-2.2,98,10,4.61
432,Grand Gaube,MU,2023-03-23 19:02:06,-20.0064,57.6608,81.0,78,91,5.01
433,Hit,IQ,2023-03-23 19:02:07,33.6416,42.8251,69.71,32,100,5.95
434,Kenitra,MA,2023-03-23 19:02:07,34.261,-6.5802,65.16,84,3,6.11
435,Tha Mai,TH,2023-03-23 19:02:07,12.6214,102.0048,82.08,80,62,3.49
436,Juneau,US,2023-03-23 18:58:04,58.3019,-134.4197,40.41,96,100,4.61
437,Beavercreek,US,2023-03-23 19:01:40,39.7092,-84.0633,69.44,80,100,16.11
438,Korla,CN,2023-03-23 19:02:08,41.7597,86.1469,48.2,29,0,7.78
439,Pervomayskoye,RU,2023-03-23 19:00:47,43.919,46.7102,49.41,52,100,9.13
440,Tacuarembo,UY,2023-03-23 19:02:09,-31.7333,-55.9833,77.52,77,100,7.7
441,Nalut,LY,2023-03-23 19:02:09,30.3333,10.85,61.68,36,2,8.86
442,San Cristobal,VE,2023-03-23 19:02:09,7.7669,-72.225,75.38,35,100,2.33
443,Ajra,IN,2023-03-23 19:02:10,16.1167,74.2,69.13,54,2,2.37
444,Sao Joao Da Barra,BR,2023-03-23 19:02:10,-21.6403,-41.0511,86.09,76,0,11.23
445,Svetlyy,RU,2023-03-23 19:02:10,54.675,20.1347,51.85,96,100,11.81
446,Puerto Escondido,MX,2023-03-23 19:02:10,15.85,-97.0667,87.35,54,5,10.0
447,Saint-Augustin,CA,2023-03-23 19:02:11,51.226,-58.6502,31.51,57,47,4.0
448,Beringovskiy,RU,2023-03-23 19:02:11,63.05,179.3167,-4.5,93,100,9.44
449,San Luis,AR,2023-03-23 19:02:03,-33.295,-66.3356,72.99,73,84,14.7
450,Altamira,BR,2023-03-23 19:02:11,-3.2033,-52.2064,87.89,58,75,2.3
451,Ponte Nova,BR,2023-03-23 18:59:02,-20.4164,-42.9086,79.47,72,62,4.16
452,Luderitz,NA,2023-03-23 19:02:12,-26.6481,15.1594,61.23,86,0,2.64
453,Rapid Valley,US,2023-03-23 19:02:12,44.0625,-103.1463,40.62,78,75,8.01
454,Bafq,IR,2023-03-23 19:02:12,31.6128,55.4107,53.42,51,35,7.45
455,Conceicao Do Araguaia,BR,2023-03-23 19:03:13,-8.2578,-49.2647,80.35,85,100,5.08
456,Cairns,AU,2023-03-23 19:00:04,-16.9167,145.7667,76.06,91,73,10.36
457,Christchurch,NZ,2023-03-23 18:59:34,-43.5333,172.6333,52.92,85,75,3.44
458,Goderich,CA,2023-03-23 19:00:27,43.7501,-81.7165,36.91,75,100,16.11
459,Tongchuan,CN,2023-03-23 19:03:14,35.0806,109.0897,38.66,96,100,3.53
460,Ayan,RU,2023-03-23 19:03:14,56.45,138.1667,-8.86,84,79,5.97
461,Isla Vista,US,2023-03-23 19:03:14,34.4133,-119.861,61.95,70,40,18.41
462,Puerto Quijarro,BO,2023-03-23 19:03:15,-17.7833,-57.7667,80.94,91,100,4.14
463,Broome,US,2023-03-23 19:03:15,42.2506,-75.833,58.89,85,100,8.99
464,Santiago Del Estero,AR,2023-03-23 19:00:21,-27.7951,-64.2615,101.73,24,27,8.05
465,Cayenne,GF,2023-03-23 19:03:15,4.9333,-52.3333,84.24,65,75,14.97
466,Breves,BR,2023-03-23 19:01:11,-1.6822,-50.4803,81.43,86,73,3.56
467,Rosarito,MX,2023-03-23 19:03:16,32.3333,-117.0333,58.17,72,30,14.83
468,Hualmay,PE,2023-03-23 19:03:16,-11.0964,-77.6139,79.57,65,66,9.82
469,Ust-Kalmanka,RU,2023-03-23 19:03:16,52.1207,83.305,28.58,74,100,7.81
470,Mariental,NA,2023-03-23 19:03:17,-24.6333,17.9667,75.52,13,0,16.2
471,Angoram,PG,2023-03-23 19:03:17,-4.0625,144.0661,73.85,97,97,1.16
472,Zwedru,LR,2023-03-23 19:03:17,6.0667,-8.1281,76.06,87,100,4.65
473,Arica,CL,2023-03-23 18:59:32,-18.475,-70.3042,85.55,57,0,12.66
474,Merauke,ID,2023-03-23 19:03:18,-8.4667,140.3333,78.35,88,96,4.12
475,Iskateley,RU,2023-03-23 19:03:18,67.6803,53.1512,-2.81,98,10,4.36
476,Kemijarvi,FI,2023-03-23 19:03:18,66.7131,27.4306,-6.0,100,9,1.52
477,Milkovo,RU,2023-03-23 19:03:19,54.7167,158.6167,19.63,94,100,7.25
478,Mweka,CD,2023-03-23 19:03:19,-4.85,21.5667,72.88,83,100,0.85
479,Naron,ES,2023-03-23 19:03:19,43.5167,-8.1528,61.02,92,100,20.54
480,Zholymbet,KZ,2023-03-23 19:03:20,51.7433,71.7122,18.52,97,100,5.3
481,Bouza,NE,2023-03-23 19:03:20,14.4229,6.0428,86.61,10,48,10.63
482,Uch,FR,2023-03-23 19:03:20,45.3192,-0.9345,61.93,61,100,9.55
483,Udachnyy,RU,2023-03-23 19:03:20,66.4167,112.4,16.45,66,97,12.12
484,Saint Anthony,US,2023-03-23 19:00:54,45.0205,-93.218,37.0,47,100,1.99
485,Nome,US,2023-03-23 19:03:21,64.5011,-165.4064,-1.39,99,100,6.69
486,Yumbe,UG,2023-03-23 19:03:21,3.4651,31.2469,71.47,74,100,7.52
487,Sheltozero,RU,2023-03-23 19:03:22,61.3667,35.3667,37.94,90,67,15.14
488,Tezu,IN,2023-03-23 19:03:22,27.9167,96.1667,61.86,77,100,4.47
489,Poway,US,2023-03-23 18:59:58,32.9628,-117.0359,58.05,79,75,9.22
490,Merrill,US,2023-03-23 19:02:56,45.1805,-89.6835,39.97,48,0,4.61
491,Tonota,BW,2023-03-23 19:03:22,-21.4833,27.4833,74.66,50,98,11.16
492,Caravelas,BR,2023-03-23 19:03:23,-17.7125,-39.2481,82.69,62,0,7.85
493,Jiuquan,CN,2023-03-23 19:03:23,39.7432,98.5174,34.65,23,100,3.36
494,Kawalu,ID,2023-03-23 19:03:24,-7.3817,108.2082,73.29,96,89,2.15
495,Kalevala,RU,2023-03-23 19:03:24,65.2,31.1667,15.03,91,96,6.6
496,Muisne,EC,2023-03-23 19:03:24,0.6,-80.0333,81.59,72,68,4.32
497,Honiara,SB,2023-03-23 19:03:25,-9.4333,159.95,77.94,88,99,4.74
498,Ballina,AU,2023-03-23 19:03:25,-28.8667,153.5667,67.01,96,13,6.96
499,Richards Bay,ZA,2023-03-23 19:03:25,-28.783,32.0377,73.85,87,72,3.89
500,Alta Floresta,BR,2023-03-23 19:03:25,-9.8756,-56.0861,82.22,78,75,3.44
501,Maragogi,BR,2023-03-23 19:03:26,-9.0122,-35.2225,82.09,72,37,11.52
502,Aykhal,RU,2023-03-23 19:03:26,66.0,111.5,14.59,92,100,18.52
503,Ogre,LV,2023-03-23 19:03:26,56.8162,24.614,47.52,91,100,9.33
504,Ouidah,BJ,2023-03-23 19:04:27,6.3631,2.0851,85.86,73,86,12.35
505,Mamallapuram,IN,2023-03-23 19:04:27,12.6264,80.1722,83.05,84,69,11.1
506,Hovd,MN,2023-03-23 19:04:28,48.0056,91.6419,18.37,50,0,0.4
507,Fomboni,KM,2023-03-23 19:04:28,-12.28,43.7425,83.3,73,100,4.23
508,Mossendjo,CG,2023-03-23 19:04:29,-2.9506,12.7261,69.84,98,98,1.92
509,Port Keats,AU,2023-03-23 19:04:30,-14.25,129.55,77.7,87,100,3.42
510,Los Llanos De Aridane,ES,2023-03-23 19:04:31,28.6585,-17.9182,64.15,77,75,12.66
511,Longyearbyen,SJ,2023-03-23 19:01:35,78.2186,15.6401,4.84,61,20,9.22
512,Perth,AU,2023-03-23 19:02:16,-31.9333,115.8333,65.03,97,75,5.75
513,Kruisfontein,ZA,2023-03-23 19:04:32,-34.0033,24.7314,68.88,89,100,17.78
514,Manokwari,ID,2023-03-23 19:04:33,-0.8667,134.0833,77.31,80,100,3.87
515,Bridlington,GB,2023-03-23 19:04:33,54.0831,-0.1919,53.53,83,100,7.0
516,Kautokeino,NO,2023-03-23 19:04:33,69.0125,23.0412,-13.52,100,53,4.5
517,Kuliyapitiya,LK,2023-03-23 19:04:34,7.4688,80.0401,74.88,90,60,2.17
518,Ambatofinandrahana,MG,2023-03-23 19:04:34,-20.55,46.8,61.5,94,31,4.97
519,Meulaboh,ID,2023-03-23 19:04:35,4.1363,96.1285,76.19,92,100,5.17
520,Noumea,NC,2023-03-23 19:00:00,-22.2763,166.4572,67.98,77,0,8.75
521,Genhe,CN,2023-03-23 19:04:36,50.7833,121.5167,-11.97,100,27,1.9
522,Korsakovo,RU,2023-03-23 19:04:36,53.2677,37.3569,46.09,76,100,10.31
523,West Bay,KY,2023-03-23 19:04:37,19.3667,-81.4167,84.27,71,20,14.97
524,Blackwater,AU,2023-03-23 19:04:37,-23.5833,148.8833,68.47,88,0,6.58
525,Shenjiamen,CN,2023-03-23 19:04:38,29.9576,122.298,50.36,81,100,12.5
526,High Level,CA,2023-03-23 19:01:19,58.5169,-117.136,19.51,73,20,17.27
527,Katherine,AU,2023-03-23 19:04:39,-14.4667,132.2667,75.52,88,98,0.0
528,Margate,GB,2023-03-23 19:04:39,51.3813,1.3862,51.69,90,100,7.0
529,Tuy Hoa,VN,2023-03-23 19:04:40,13.0833,109.3,70.77,91,93,5.91
530,Broken Hill,AU,2023-03-23 19:04:40,-31.95,141.4333,61.84,61,2,15.77
531,Sadovoye,RU,2023-03-23 19:01:48,47.7764,44.5089,53.42,55,100,7.65
532,Saint-Georges,GD,2023-03-23 19:04:41,12.0564,-61.7485,83.88,65,20,20.71
533,Zatoka,UA,2023-03-23 19:04:41,46.0725,30.4654,47.44,79,9,6.04
534,Ambon,ID,2023-03-23 19:04:42,-3.6954,128.1814,78.94,89,20,3.44
535,Fortuna,US,2023-03-23 19:04:42,40.5982,-124.1573,48.65,90,100,6.91
536,Hofn,IS,2023-03-23 19:03:15,64.2539,-15.2082,31.35,65,83,19.75
537,Bella Vista,US,2023-03-23 19:04:43,36.4295,-94.2316,70.7,91,100,6.91
538,Vestmannaeyjar,IS,2023-03-23 19:04:43,63.4427,-20.2734,38.39,41,75,8.05
539,Dasoguz,TM,2023-03-23 19:04:44,41.8363,59.9666,51.75,30,0,9.22
540,Bubaque,GW,2023-03-23 19:04:44,11.2833,-15.8333,76.37,72,0,21.79
541,Lufilufi,WS,2023-03-23 19:04:44,-13.8745,-171.5986,74.98,76,79,16.75
542,Carbonia,IT,2023-03-23 19:04:45,39.1672,8.5222,57.85,84,100,2.57
543,North Bend,US,2023-03-23 19:00:24,43.4065,-124.2243,41.23,94,100,16.11
544,Aktau,KZ,2023-03-23 19:04:45,43.65,51.2,46.98,38,9,5.59
545,La Asuncion,VE,2023-03-23 19:04:45,11.0333,-63.8628,71.33,100,100,16.11
